failure rate	min sdk	api level	year	api's year	api-year	api-min
0.07224334600760456	4	25	2013	2016	3	21
0.03802281368821293	5	25	2013	2016	3	20
0.018250950570342206	6	25	2013	2016	3	19
0.21977186311787072	7	25	2013	2016	3	18
0.4752851711026616	8	25	2013	2016	3	17
0.06311787072243347	9	25	2013	2016	3	16
0.05779467680608365	10	25	2013	2016	3	15
0.00988593155893536	11	25	2013	2016	3	14
0.0007604562737642585	12	25	2013	2016	3	13
0.00532319391634981	13	25	2013	2016	3	12
0.00988593155893536	14	25	2013	2016	3	11
0.006844106463878327	15	25	2013	2016	3	10
0.0007604562737642585	16	25	2013	2016	3	9
0.0	17	25	2013	2016	3	8
0.0	18	25	2013	2016	3	7
0.0	19	25	2013	2016	3	6
0.0	20	25	2013	2016	3	5
0.0007604562737642585	21	25	2013	2016	3	4
0.0	22	25	2013	2016	3	3
0.0	23	25	2013	2016	3	2
0.0	24	25	2013	2016	3	1
0.0	25	25	2013	2016	3	0
0.0	26	25	2013	2016	3	-1
0.0	27	25	2013	2016	3	-2
0.0	28	25	2013	2016	3	-3
0.0	29	25	2013	2016	3	-4
0.004803073967339097	0	25	2014	2016	2	25
0.0	1	25	2014	2016	2	24
0.0	2	25	2014	2016	2	23
0.007684918347742555	3	25	2014	2016	2	22
0.01921229586935639	4	25	2014	2016	2	21
0.01633045148895293	5	25	2014	2016	2	20
0.009606147934678195	6	25	2014	2016	2	19
0.05763688760806916	7	25	2014	2016	2	18
0.3976945244956772	8	25	2014	2016	2	17
0.2612872238232469	9	25	2014	2016	2	16
0.10854947166186359	10	25	2014	2016	2	15
0.01729106628242075	11	25	2014	2016	2	14
0.004803073967339097	12	25	2014	2016	2	13
0.008645533141210375	13	25	2014	2016	2	12
0.069164265129683	14	25	2014	2016	2	11
0.01536983669548511	15	25	2014	2016	2	10
0.0019212295869356388	16	25	2014	2016	2	9
0.0	17	25	2014	2016	2	8
0.0	18	25	2014	2016	2	7
0.0	19	25	2014	2016	2	6
0.0	20	25	2014	2016	2	5
0.0	21	25	2014	2016	2	4
0.0	22	25	2014	2016	2	3
0.0	23	25	2014	2016	2	2
0.0	24	25	2014	2016	2	1
0.0	25	25	2014	2016	2	0
0.0	26	25	2014	2016	2	-1
0.0	27	25	2014	2016	2	-2
0.0	28	25	2014	2016	2	-3
0.0	29	25	2014	2016	2	-4
0.0021929824561403508	0	25	2015	2016	1	25
0.0010964912280701754	1	25	2015	2016	1	24
0.0	2	25	2015	2016	1	23
0.0021929824561403508	3	25	2015	2016	1	22
0.01425438596491228	4	25	2015	2016	1	21
0.013157894736842105	5	25	2015	2016	1	20
0.003289473684210526	6	25	2015	2016	1	19
0.029605263157894735	7	25	2015	2016	1	18
0.2149122807017544	8	25	2015	2016	1	17
0.31798245614035087	9	25	2015	2016	1	16
0.12609649122807018	10	25	2015	2016	1	15
0.06798245614035088	11	25	2015	2016	1	14
0.003289473684210526	12	25	2015	2016	1	13
0.005482456140350877	13	25	2015	2016	1	12
0.11951754385964912	14	25	2015	2016	1	11
0.05043859649122807	15	25	2015	2016	1	10
0.025219298245614034	16	25	2015	2016	1	9
0.0021929824561403508	17	25	2015	2016	1	8
0.0	18	25	2015	2016	1	7
0.0010964912280701754	19	25	2015	2016	1	6
0.0	20	25	2015	2016	1	5
0.0	21	25	2015	2016	1	4
0.0	22	25	2015	2016	1	3
0.0	23	25	2015	2016	1	2
0.0	24	25	2015	2016	1	1
0.0	25	25	2015	2016	1	0
0.0	26	25	2015	2016	1	-1
0.0	27	25	2015	2016	1	-2
0.0	28	25	2015	2016	1	-3
0.0	29	25	2015	2016	1	-4
0.005970149253731343	0	25	2016	2016	0	25
0.0	1	25	2016	2016	0	24
0.0	2	25	2016	2016	0	23
0.0029850746268656717	3	25	2016	2016	0	22
0.008955223880597015	4	25	2016	2016	0	21
0.005970149253731343	5	25	2016	2016	0	20
0.0	6	25	2016	2016	0	19
0.020895522388059702	7	25	2016	2016	0	18
0.08656716417910448	8	25	2016	2016	0	17
0.2626865671641791	9	25	2016	2016	0	16
0.07761194029850746	10	25	2016	2016	0	15
0.06567164179104477	11	25	2016	2016	0	14
0.0029850746268656717	12	25	2016	2016	0	13
0.008955223880597015	13	25	2016	2016	0	12
0.25970149253731345	14	25	2016	2016	0	11
0.12238805970149254	15	25	2016	2016	0	10
0.05970149253731343	16	25	2016	2016	0	9
0.0	17	25	2016	2016	0	8
0.0	18	25	2016	2016	0	7
0.005970149253731343	19	25	2016	2016	0	6
0.0	20	25	2016	2016	0	5
0.0	21	25	2016	2016	0	4
0.0	22	25	2016	2016	0	3
0.0029850746268656717	23	25	2016	2016	0	2
0.0	24	25	2016	2016	0	1
0.0	25	25	2016	2016	0	0
0.0	26	25	2016	2016	0	-1
0.0	27	25	2016	2016	0	-2
0.0	28	25	2016	2016	0	-3
0.0	29	25	2016	2016	0	-4
0.01483679525222552	0	25	2017	2016	-1	25
0.0	1	25	2017	2016	-1	24
0.0	2	25	2017	2016	-1	23
0.002967359050445104	3	25	2017	2016	-1	22
0.0	4	25	2017	2016	-1	21
0.0	5	25	2017	2016	-1	20
0.0	6	25	2017	2016	-1	19
0.01483679525222552	7	25	2017	2016	-1	18
0.04154302670623145	8	25	2017	2016	-1	17
0.1543026706231454	9	25	2017	2016	-1	16
0.06824925816023739	10	25	2017	2016	-1	15
0.05341246290801187	11	25	2017	2016	-1	14
0.0	12	25	2017	2016	-1	13
0.002967359050445104	13	25	2017	2016	-1	12
0.26112759643916916	14	25	2017	2016	-1	11
0.16023738872403562	15	25	2017	2016	-1	10
